region,epiweek,is_test,pred_1,true_1,pred_2,true_2,pred_3,true_3,pred_4,true_4,target
AL,202440,False,14.457021,22.0,32.59502,21.0,28.09093,27.0,41.545277,47.0,nhsn_c19_hosp
AK,202440,False,2.7123928,5.0,2.4294605,5.0,0.5502605,6.0,4.082098,9.0,nhsn_c19_hosp
AZ,202440,False,84.65188,17.0,98.15664,33.0,55.169823,419.0,1.0365214,451.0,nhsn_c19_hosp
AR,202440,False,31.774782,1.0,6.6902943,12.0,11.999571,20.0,47.71783,36.0,nhsn_c19_hosp
CA,202440,False,459.1962,309.0,382.0148,561.0,324.52115,550.0,233.27968,537.0,nhsn_c19_hosp
CO,202440,False,22.057629,85.0,9.21864,30.0,7.843243,45.0,0.6973692,67.0,nhsn_c19_hosp
CT,202440,False,140.6171,0.0,126.94037,109.0,115.59778,102.0,69.71117,102.0,nhsn_c19_hosp
DE,202440,False,62.65634,7.0,57.22637,13.0,55.39733,8.0,46.766865,10.0,nhsn_c19_hosp
DC,202440,False,10.616845,0.0,0.86267984,0.0,2.8520954,0.0,4.569617,4.0,nhsn_c19_hosp
FL,202440,False,124.38067,12.0,105.59002,146.00000000000023,136.06609,99.0,60.778004,129.0,nhsn_c19_hosp
GA,202440,False,11.048211,12.0,12.818109,31.0,73.630486,46.0,46.07946,52.0,nhsn_c19_hosp
ID,202440,False,2.6157327,11.0,0.012181756,9.0,3.7171912,9.0,8.6162615,18.0,nhsn_c19_hosp
IL,202440,False,164.89867,58.0,113.87449,33.0,48.10661,72.0,12.9818535,120.0,nhsn_c19_hosp
IN,202440,False,69.56591,17.0,17.36761,22.0,34.1879,47.0,73.27708,98.0,nhsn_c19_hosp
IA,202440,False,79.97216,8.0,60.754673,32.0,75.80367,36.0,81.0472,44.0,nhsn_c19_hosp
KS,202440,False,29.926706,2.0,17.861032,18.0,16.828089,25.0,1.4551915,37.0,nhsn_c19_hosp
KY,202440,False,23.054295,3.0,45.464207,34.0,43.3588,46.0,65.57135,90.0,nhsn_c19_hosp
LA,202440,False,23.197372,1.0,27.600449,24.0,24.24797,42.0,47.133743,63.0,nhsn_c19_hosp
ME,202440,False,10.01325,2.0,6.1805706,14.0,0.5783063,12.0,2.6829472,11.0,nhsn_c19_hosp
MD,202440,False,0.39361095,8.0,25.038763,17.0,58.995853,24.0,104.777596,58.0,nhsn_c19_hosp
MA,202440,False,49.862244,6.0,26.25162,7.0,15.174166,0.0,29.088594,34.0,nhsn_c19_hosp
MI,202440,False,279.90262,15.0,221.70612,40.000000000000114,149.56473,92.0,94.758934,155.0,nhsn_c19_hosp
MN,202440,False,10.533476,8.0,17.955015,53.0,26.077116,37.0,20.292265,129.0,nhsn_c19_hosp
MS,202440,False,11.065219,0.0,38.553516,7.0,45.191547,5.0,68.987656,23.0,nhsn_c19_hosp
MO,202440,False,44.45897,9.0,16.54155,27.0,2.775071,27.0,34.713516,51.0,nhsn_c19_hosp
MT,202440,False,26.737219,45.99999999999999,29.9952,13.0,36.288177,21.0,35.641953,28.0,nhsn_c19_hosp
NE,202440,False,10.810112,4.000000000000014,5.3800125,10.0,3.5722806,17.0,7.176193,19.0,nhsn_c19_hosp
NV,202440,False,30.57975,0.0,2.3306355,23.0,40.329384,20.0,87.206,36.00000000000003,nhsn_c19_hosp
NH,202440,False,19.93463,7.0,9.017592,17.0,2.2676938,20.0,8.075089,27.0,nhsn_c19_hosp
NJ,202440,False,218.55542,2.0,180.58044,5.0,198.06592,15.0,239.31616,193.0,nhsn_c19_hosp
NM,202440,False,6.158235,12.0,2.8871627,17.0,0.90352494,25.0,19.745924,18.0,nhsn_c19_hosp
NY,202440,False,296.70374,60.0,251.14429,119.0,223.59924,102.0,132.1659,230.0,nhsn_c19_hosp
NC,202440,False,14.012314,39.0,29.78395,40.0,17.589981,97.0,42.587814,130.0,nhsn_c19_hosp
ND,202440,False,0.08773731,4.0,2.136647,8.0,3.5565827,9.0,14.388885,7.0,nhsn_c19_hosp
OH,202440,False,175.29948,18.0,24.449753,80.0,14.320542,130.0,129.49043,197.0,nhsn_c19_hosp
OK,202440,False,16.479261,13.0,11.486555,7.0,12.720018,21.0,17.35106,27.0,nhsn_c19_hosp
OR,202440,False,90.72209,152.0,74.92032,56.99999999999997,65.70221,38.99999999999997,52.779205,58.99999999999997,nhsn_c19_hosp
PA,202440,False,391.40543,15.0,345.6387,45.0,324.3217,102.0,272.98093,427.0,nhsn_c19_hosp
RI,202440,False,36.68974,2.0,32.595333,15.0,32.80663,7.0,24.293695,15.0,nhsn_c19_hosp
SC,202440,False,2.4102688,5.0,21.368235,29.0,42.03834,36.0,85.21311,62.0,nhsn_c19_hosp
SD,202440,False,0.02720341,2.0,4.2568407,5.0,9.789342,7.0,7.695966,7.0,nhsn_c19_hosp
TN,202440,False,30.60645,103.0,17.236973,22.0,60.93384,32.0,59.49329,101.0,nhsn_c19_hosp
TX,202440,False,81.740105,620.0,48.02941,90.0,28.894415,95.0,1.3304385,157.0,nhsn_c19_hosp
UT,202440,False,47.512665,1.0,34.316467,2.0,16.79886,30.0,7.392592,44.0,nhsn_c19_hosp
VT,202440,False,4.429084,0.0,4.0077276,14.0,4.8238935,6.0,5.5729666,10.0,nhsn_c19_hosp
VA,202440,False,47.648148,114.0,0.2594754,86.0,42.02809,124.0,123.874954,152.0,nhsn_c19_hosp
WA,202440,False,221.0291,32.0,181.32643,15.0,157.64024,20.0,119.661934,25.0,nhsn_c19_hosp
WV,202440,False,4.889555,0.0,3.0731027,4.0,2.6104257,5.0,6.571043,40.0,nhsn_c19_hosp
WI,202440,False,99.01465,3.0,79.52588,41.0,70.04535,91.0,62.10056,104.0,nhsn_c19_hosp
WY,202440,False,32.499416,2.9999999999999964,32.350166,2.0,34.22179,41.0,33.315437,31.0,nhsn_c19_hosp
PR,202440,False,9.068331,2.0,8.832323,1.0000000000000142,10.819284,4.0,10.513216,10.000000000000014,nhsn_c19_hosp
HI,202440,False,11.143142,19.999999999999986,9.069465,4.999999999999986,4.22998,4.0,4.374573,4.999999999999986,nhsn_c19_hosp
US,202440,False,2536.2356,1897.0,1161.5343,2070.0,321.90933,2916.0,536.76056,4536.0,nhsn_c19_hosp
AL,202441,False,7.422251,21.0,1.5747277,27.0,23.848318,47.0,6.992086,115.0,nhsn_c19_hosp
AK,202441,False,3.5230134,5.0,2.6474373,6.0,1.2358848,9.0,2.3954132,13.0,nhsn_c19_hosp
AZ,202441,False,123.41049,33.0,46.355225,419.0,50.688354,451.0,138.90698,519.0,nhsn_c19_hosp
AR,202441,False,5.091284,12.0,25.729315,19.99999999999997,51.633003,36.0,78.393776,60.0,nhsn_c19_hosp
CA,202441,False,260.92856,561.0,114.93735,550.0,89.062164,537.0,183.69034,634.0,nhsn_c19_hosp
CO,202441,False,68.22857,30.0,86.575584,45.0,114.69367,67.0,103.7246,145.0,nhsn_c19_hosp
CT,202441,False,6.874905,108.99999999999997,46.521908,101.99999999999997,99.70969,101.99999999999997,139.2774,82.0,nhsn_c19_hosp
DE,202441,False,28.160212,13.0,5.8028855,8.0,10.251107,10.0,30.299936,20.0,nhsn_c19_hosp
DC,202441,False,3.9199603,0.0,12.583504,0.0,23.205696,4.0,33.59324,9.0,nhsn_c19_hosp
FL,202441,False,2.7269914,146.0,113.70123,99.0,293.4312,129.0,495.0318,421.0,nhsn_c19_hosp
GA,202441,False,77.29372,31.0,111.10243,46.0,25.55971,52.0,40.896133,89.0,nhsn_c19_hosp
ID,202441,False,9.45333,9.0,6.9762335,9.0,9.068061,18.0,13.782363,35.0,nhsn_c19_hosp
IL,202441,False,16.462704,33.0,3.693912,72.0,17.62775,120.0,55.126835,233.0,nhsn_c19_hosp
IN,202441,False,4.309166,22.0,43.05149,47.0,109.27329,98.0,180.29373,185.0,nhsn_c19_hosp
IA,202441,False,20.391163,32.0,5.378391,36.0,8.835767,44.0,7.769879,50.0,nhsn_c19_hosp
KS,202441,False,18.663744,18.0,0.23387311,25.0,3.9878404,37.0,13.54492,62.0,nhsn_c19_hosp
KY,202441,False,57.453472,34.0,63.534527,46.0,77.28621,90.0,106.20448,131.0,nhsn_c19_hosp
LA,202441,False,49.600002,24.0,50.846493,42.0,61.76797,63.0,87.82522,78.00000000000006,nhsn_c19_hosp
ME,202441,False,5.4848013,14.000000000000007,0.4608012,12.0,4.993737,11.0,8.580506,36.0,nhsn_c19_hosp
MD,202441,False,25.051208,17.0,38.415314,24.0,74.87576,58.0,124.16489,99.0,nhsn_c19_hosp
MA,202441,False,36.75751,7.0,20.83393,0.0,23.470953,34.0,19.737066,234.0,nhsn_c19_hosp
MI,202441,False,10.459423,39.999999999999886,6.0570793,92.0,71.64775,155.0,196.74577,611.0,nhsn_c19_hosp
MN,202441,False,1.5143383,53.0,2.3417308,37.0,6.6245165,129.0,14.976567,117.0,nhsn_c19_hosp
MS,202441,False,25.737692,7.0,54.31296,5.0,64.75753,23.0,88.20168,38.0,nhsn_c19_hosp
MO,202441,False,39.721752,27.0,20.690744,27.0,19.834116,51.0,43.505505,153.0,nhsn_c19_hosp
MT,202441,False,18.132572,13.0,34.927567,21.0,51.674206,28.0,62.090996,16.0,nhsn_c19_hosp
NE,202441,False,1.3468535,10.0,2.3591325,17.0,8.847368,19.0,8.701433,32.0,nhsn_c19_hosp
NV,202441,False,8.697851,22.99999999999997,23.06391,20.0,50.917732,36.0,76.13142,53.0,nhsn_c19_hosp
NH,202441,False,10.344651,17.0,2.4694052,20.0,13.033256,27.0,18.633726,35.0,nhsn_c19_hosp
NJ,202441,False,7.1521077,5.0,19.769829,15.0,73.462456,193.0,14.60212,186.0,nhsn_c19_hosp
NM,202441,False,14.681378,17.0,16.6842,25.0,21.524944,18.0,4.9368105,91.0,nhsn_c19_hosp
NY,202441,False,308.8924,119.0,233.18109,102.0,105.868706,230.0,45.075626,424.0,nhsn_c19_hosp
NC,202441,False,14.050501,40.0,36.849144,97.0,9.674585,130.0,58.409035,201.0,nhsn_c19_hosp
ND,202441,False,2.5885541,8.0,2.2104833,9.0,3.1158717,7.0,13.909428,15.0,nhsn_c19_hosp
OH,202441,False,21.223856,80.0,87.66134,130.0,73.10885,197.0,188.85042,400.0,nhsn_c19_hosp
OK,202441,False,22.067272,7.0,20.140453,21.0,2.7779129,27.0,10.447774,64.0,nhsn_c19_hosp
OR,202441,False,141.21288,57.00000000000003,147.71126,39.0,167.40646,58.99999999999997,167.36215,78.0,nhsn_c19_hosp
PA,202441,False,40.440414,45.0,140.32753,102.0,255.40016,427.0,261.07693,907.0,nhsn_c19_hosp
RI,202441,False,2.8930104,15.0,0.29201382,7.0,1.7448413,15.0,6.593718,29.0,nhsn_c19_hosp
SC,202441,False,17.65091,29.0,49.28839,36.0,93.44241,62.0,120.123505,77.0,nhsn_c19_hosp
SD,202441,False,1.6595752,5.0,6.0575013,7.0,12.789145,7.0,14.494651,30.000000000000007,nhsn_c19_hosp
TN,202441,False,45.662212,22.0,61.320385,32.0,135.32878,101.0,171.751,122.0,nhsn_c19_hosp
TX,202441,False,470.08948,90.00000000000023,715.41003,95.0,1005.7164,157.00000000000023,1123.483,327.0,nhsn_c19_hosp
UT,202441,False,15.925666,2.0,4.316338,30.0,24.394524,44.0,54.90014,43.0,nhsn_c19_hosp
VT,202441,False,3.6494308,14.0,2.63804,6.0,3.186212,10.0,2.6083846,23.0,nhsn_c19_hosp
VA,202441,False,84.48743,86.0,14.432676,124.0,9.28583,152.0,75.03723,126.0,nhsn_c19_hosp
WA,202441,False,57.761757,15.0,12.537024,20.0,34.152977,25.0,59.837425,69.0,nhsn_c19_hosp
WV,202441,False,14.612964,4.0,12.50455,5.0,6.654117,40.0,3.8768344,62.0,nhsn_c19_hosp
WI,202441,False,31.994947,41.0,9.632798,91.0,34.457474,104.0,33.42708,158.0,nhsn_c19_hosp
WY,202441,False,10.549656,2.0000000000000036,9.311718,41.0,9.009693,31.0,3.6960678,61.0,nhsn_c19_hosp
PR,202441,False,8.285988,1.0000000000000142,9.598709,4.0,11.118065,10.0,10.655258,25.999999999999986,nhsn_c19_hosp
HI,202441,False,28.994953,5.0,29.359081,4.0,27.748936,5.0,24.931133,22.0,nhsn_c19_hosp
US,202441,False,1738.5481,2070.0,52.705765,2916.0,1314.5437,4536.0,2853.7332,7846.0,nhsn_c19_hosp
AL,202442,False,2.527956,27.0,18.092562,47.0,41.70099,115.0,30.958559,83.0,nhsn_c19_hosp
AK,202442,False,3.9275632,6.0,4.439881,9.0,4.256306,13.0,2.5899434,10.0,nhsn_c19_hosp
AZ,202442,False,129.92375,419.0,86.64595,451.0,38.13133,519.0,36.095104,675.0,nhsn_c19_hosp
AR,202442,False,15.32679,20.0,7.431129,36.0,21.590187,60.0,26.995216,46.0,nhsn_c19_hosp
CA,202442,False,588.69415,550.0,525.4583,537.0,353.4202,634.0,287.41898,683.0,nhsn_c19_hosp
CO,202442,False,48.207417,45.0,69.39568,67.0,77.76363,145.0,57.534595,163.0,nhsn_c19_hosp
CT,202442,False,46.11282,102.0,37.283993,102.0,19.989925,82.0,6.433842,70.0,nhsn_c19_hosp
DE,202442,False,7.810128,8.0,15.904969,10.0,28.450144,20.0,55.06063,18.0,nhsn_c19_hosp
DC,202442,False,3.5511544,0.0,12.319434,4.0,19.68328,9.0,32.519783,6.0,nhsn_c19_hosp
FL,202442,False,164.83484,98.99999999999977,21.676636,129.0,177.62024,421.0,239.89148,334.0,nhsn_c19_hosp
GA,202442,False,113.47161,46.0,100.17242,52.0,10.138114,89.0,76.29304,80.0,nhsn_c19_hosp
ID,202442,False,15.244642,9.0,15.953444,18.0,13.976942,35.0,12.858854,22.0,nhsn_c19_hosp
IL,202442,False,42.22169,72.0,41.764294,120.0,37.378063,233.0,6.6008782,219.0,nhsn_c19_hosp
IN,202442,False,6.6304207,46.99999999999994,9.21526,98.0,47.753094,185.0,87.13053,145.0,nhsn_c19_hosp
IA,202442,False,21.13327,36.0,17.404953,44.0,26.507431,50.0,42.70102,43.0,nhsn_c19_hosp
KS,202442,False,30.491083,25.0,20.09115,37.0,26.540995,62.0,14.694665,48.0,nhsn_c19_hosp
KY,202442,False,3.7341602,46.00000000000006,1.0831616,90.0,26.479342,131.0,74.55582,107.0,nhsn_c19_hosp
LA,202442,False,8.513868,42.0,16.374681,63.0,29.645372,78.0,24.767534,67.0,nhsn_c19_hosp
ME,202442,False,4.7670364,12.0,2.0559235,11.0,1.5334015,36.0,3.973938,25.0,nhsn_c19_hosp
MD,202442,False,12.572763,24.0,13.440897,58.0,26.345682,99.0,52.301826,69.0,nhsn_c19_hosp
MA,202442,False,36.668365,0.0,32.904144,34.0,23.7977,234.0,17.590181,296.0,nhsn_c19_hosp
MI,202442,False,15.713797,92.0,52.78071,155.0,167.75093,611.0,257.88,628.0,nhsn_c19_hosp
MN,202442,False,24.425528,37.0,54.11901,128.99999999999997,65.82987,117.0,55.00042,102.0,nhsn_c19_hosp
MS,202442,False,37.494736,5.0,43.30626,23.0,39.25688,38.0,53.130325,37.0,nhsn_c19_hosp
MO,202442,False,69.52734,27.0,23.160522,51.0,7.419404,153.0,9.701753,150.0,nhsn_c19_hosp
MT,202442,False,16.420822,21.0,21.536194,28.0,27.43956,16.0,23.8434,22.0,nhsn_c19_hosp
NE,202442,False,7.0124507,17.0,6.5381236,19.0,3.2940896,32.0,4.5107646,39.0,nhsn_c19_hosp
NV,202442,False,13.0066,20.00000000000003,4.6207666,35.99999999999997,6.1811895,53.0,33.12159,64.0,nhsn_c19_hosp
NH,202442,False,16.513027,20.0,6.0924487,27.0,3.5363116,35.0,1.4933352,33.0,nhsn_c19_hosp
NJ,202442,False,57.866528,15.0,64.46522,193.0,95.20466,186.0,83.779915,193.0,nhsn_c19_hosp
NM,202442,False,18.61074,25.0,28.5727,18.0,41.789055,91.0,37.19542,82.0,nhsn_c19_hosp
NY,202442,False,155.61221,102.0,148.59402,230.0,26.564236,424.0,171.44443,391.0,nhsn_c19_hosp
NC,202442,False,6.952684,97.0,8.368699,130.00000000000006,7.2959733,201.0,60.24672,188.0,nhsn_c19_hosp
ND,202442,False,4.449885,9.0,6.8485017,7.0,2.8942897,15.0,4.028196,11.0,nhsn_c19_hosp
OH,202442,False,2.1072598,130.0,59.67879,197.0,44.98995,400.0,115.30831,339.0,nhsn_c19_hosp
OK,202442,False,5.7252097,21.0,16.555704,27.0,36.988506,64.00000000000003,66.8838,72.99999999999997,nhsn_c19_hosp
OR,202442,False,79.32397,39.0,80.47852,59.00000000000003,70.798134,78.0,44.634686,75.0,nhsn_c19_hosp
PA,202442,False,7.833294,102.0,77.39437,427.0,219.75826,907.0,332.94272,1021.0,nhsn_c19_hosp
RI,202442,False,0.96125484,7.0,1.9989274,15.0,4.142818,29.0,3.4558837,21.0,nhsn_c19_hosp
SC,202442,False,4.440657,36.0,28.934828,62.0,41.221054,77.0,13.000746,69.0,nhsn_c19_hosp
SD,202442,False,1.5801307,7.0,2.6172342,7.0,4.5826426,30.0,5.7528315,37.0,nhsn_c19_hosp
TN,202442,False,19.907827,32.0,11.264171,101.0,95.003456,122.0,116.761604,161.0,nhsn_c19_hosp
TX,202442,False,103.1547,95.0,206.44583,157.0,297.94998,327.0,222.72977,229.0,nhsn_c19_hosp
UT,202442,False,15.848537,30.0,21.722591,44.0,31.926754,43.0,75.28725,47.0,nhsn_c19_hosp
VT,202442,False,6.7666497,6.0,8.716414,10.0,11.4488,23.0,15.8361635,11.0,nhsn_c19_hosp
VA,202442,False,90.85667,123.99999999999994,60.784584,152.0,29.88102,126.0,33.82479,104.0,nhsn_c19_hosp
WA,202442,False,1.5585235,20.0,29.10784,25.0,52.701775,68.99999999999994,71.24697,60.0,nhsn_c19_hosp
WV,202442,False,21.385666,5.0,10.283006,40.0,0.50688225,62.0,3.4608912,64.0,nhsn_c19_hosp
WI,202442,False,53.469704,91.0,23.345314,104.0,8.561532,158.0,29.047707,149.0,nhsn_c19_hosp
WY,202442,False,4.404572,41.0,1.0867926,31.0,2.4357865,61.0,10.42805,47.0,nhsn_c19_hosp
PR,202442,False,5.560749,4.0,7.981228,10.000000000000014,9.476284,26.000000000000014,10.770199,44.0,nhsn_c19_hosp
HI,202442,False,10.954048,4.0,15.117523,5.0,14.403503,22.0,10.146767,20.0,nhsn_c19_hosp
US,202442,False,3285.5464,2916.0,1970.3959,4536.0,704.90955,7846.0,283.4623,7723.0,nhsn_c19_hosp
AL,202443,False,16.56384,47.0,33.128235,115.0,68.201904,83.0,93.58429,71.0,nhsn_c19_hosp
AK,202443,False,5.420238,9.0,7.0312896,13.0,8.467382,10.0,7.2409434,8.000000000000004,nhsn_c19_hosp
AZ,202443,False,354.11868,451.0,560.31055,519.0,703.033,675.0,851.7875,779.0,nhsn_c19_hosp
AR,202443,False,12.480483,36.0,24.695753,60.0,16.2124,46.0,25.224745,52.0,nhsn_c19_hosp
CA,202443,False,952.3979,537.0,812.8038,634.0,827.8295,683.0,949.5114,656.0,nhsn_c19_hosp
CO,202443,False,49.817726,67.0,95.22727,145.00000000000003,127.30436,163.0,118.38949,150.0,nhsn_c19_hosp
CT,202443,False,64.03431,102.0,70.2183,82.0,90.11669,70.0,96.772194,79.0,nhsn_c19_hosp
DE,202443,False,7.1862626,10.0,14.059119,20.0,21.552885,18.0,36.70205,20.0,nhsn_c19_hosp
DC,202443,False,1.9753116,4.0,3.046723,9.0,10.592453,6.0,15.683395,16.0,nhsn_c19_hosp
FL,202443,False,400.04892,129.0,271.54086,421.0,154.58955,333.9999999999998,174.30269,257.0,nhsn_c19_hosp
GA,202443,False,2.6024106,52.0,20.430182,89.0,116.850044,80.0,270.263,76.0,nhsn_c19_hosp
ID,202443,False,22.879662,18.0,24.414047,35.0,22.55774,22.0,24.269958,22.0,nhsn_c19_hosp
IL,202443,False,20.829378,120.0,6.0552077,233.0,21.262724,219.0,77.67728,257.0,nhsn_c19_hosp
IN,202443,False,18.150099,98.0,5.038835,185.0,5.72798,145.0,79.886,166.0,nhsn_c19_hosp
IA,202443,False,26.096472,44.0,38.709633,50.0,54.245155,43.0,85.50866,55.0,nhsn_c19_hosp
KS,202443,False,46.42583,37.0,43.467213,62.0,56.71439,48.0,59.922016,59.0,nhsn_c19_hosp
KY,202443,False,57.47864,90.0,53.19605,130.99999999999994,37.765446,107.00000000000006,18.981258,107.00000000000006,nhsn_c19_hosp
LA,202443,False,1.0103837,63.0,67.91921,78.0,144.98888,67.0,180.59161,68.0,nhsn_c19_hosp
ME,202443,False,13.251896,11.0,10.903992,36.0,11.578396,25.0,20.544495,21.0,nhsn_c19_hosp
MD,202443,False,22.309973,58.0,2.5199842,99.0,16.785547,69.0,28.71261,87.0,nhsn_c19_hosp
MA,202443,False,64.94752,34.00000000000006,56.800697,234.0,50.481453,296.0,78.808784,368.0,nhsn_c19_hosp
MI,202443,False,5.824659,155.0,13.773695,611.0,45.44457,628.0,54.647144,460.0,nhsn_c19_hosp
MN,202443,False,68.17302,129.0,72.21437,117.0,79.94321,102.0,71.63423,142.0,nhsn_c19_hosp
MS,202443,False,0.5499813,23.0,4.6324396,38.0,15.553704,37.0,21.58613,50.0,nhsn_c19_hosp
MO,202443,False,20.137934,51.0,50.462734,153.0,79.550285,150.0,80.29659,175.0,nhsn_c19_hosp
MT,202443,False,7.356527,28.0,18.276556,16.0,30.197813,22.0,32.95073,26.0,nhsn_c19_hosp
NE,202443,False,22.518366,19.0,21.771273,32.0,28.088892,39.0,27.021753,36.0,nhsn_c19_hosp
NV,202443,False,95.157555,36.0,64.6822,52.99999999999997,20.586693,64.0,37.00506,33.0,nhsn_c19_hosp
NH,202443,False,19.682915,27.0,14.642044,35.0,15.4090805,33.00000000000001,18.998291,20.0,nhsn_c19_hosp
NJ,202443,False,27.22551,193.0,54.601517,186.0,69.86989,193.0,134.0074,210.0,nhsn_c19_hosp
NM,202443,False,28.65915,18.0,43.548904,91.0,63.935787,82.0,77.84608,119.0,nhsn_c19_hosp
NY,202443,False,122.044624,230.0,158.06294,424.0,62.471874,391.0,104.54009,406.0,nhsn_c19_hosp
NC,202443,False,193.44292,129.99999999999994,205.74321,201.0,194.96693,188.0,165.23338,161.99999999999994,nhsn_c19_hosp
ND,202443,False,6.7208157,7.0,7.7613277,15.0,5.9457417,11.0,2.8414824,19.0,nhsn_c19_hosp
OH,202443,False,49.971058,197.0,43.538074,400.0,79.55041,339.0,14.714955,324.0,nhsn_c19_hosp
OK,202443,False,21.220076,27.0,30.988634,64.0,88.72807,73.0,141.71397,71.0,nhsn_c19_hosp
OR,202443,False,53.71835,59.0,54.429638,78.0,39.21562,75.0,7.6287637,59.0,nhsn_c19_hosp
PA,202443,False,114.97245,427.0,48.80473,907.0,5.1006675,1021.0,66.17367,1032.0,nhsn_c19_hosp
RI,202443,False,0.95358604,15.0,2.3345113,29.0,4.109246,21.0,8.738854,30.0,nhsn_c19_hosp
